stepsToSolution,nodesExpanded,time
524,50678,9.342467546463013
216,5933,0.4680633544921875
144,3240,0.14164996147155762
215,10238,0.7178051471710205
58,411,0.006015300750732422
93,1108,0.011415958404541016
681,85334,15.858175277709961
489,36831,5.561573266983032
315,25622,2.9925460815429688
762,116111,19.993082284927368
447,51382,5.059289455413818
497,27327,3.8442513942718506
215,8582,0.935147762298584
64,232,0.002741575241088867
585,37871,6.261368036270142
401,17059,1.7366726398468018
649,131818,22.898849487304688
404,22932,2.6453869342803955
506,32249,4.28490948677063
347,10713,1.109281063079834
217,6156,0.47571420669555664
246,11629,0.8749113082885742
494,36073,5.618189811706543
130,2790,0.0913691520690918
490,43052,2.401405096054077
341,21872,2.132213592529297
580,36351,8.05067753791809
861,144305,37.83691215515137
493,27530,3.4319307804107666
824,66530,11.131695747375488
222,18522,1.5357985496520996
350,11297,1.374539852142334
143,2855,0.07831573486328125
394,24623,3.8175241947174072
339,8718,0.7468593120574951
875,43801,8.758911609649658
499,35945,3.154702663421631
367,17922,1.4909255504608154
388,39020,3.950871706008911
86,6540,0.38120126724243164
631,49959,10.869298458099365
555,27754,1.67816162109375
343,20955,2.326453685760498
805,137688,26.57211971282959
364,24644,2.923337697982788
324,16954,2.7309763431549072
314,21747,2.426640510559082
514,89028,12.118808031082153
312,13519,0.8711450099945068
351,14916,1.6595664024353027
587,70395,6.8749144077301025
491,52310,7.896988868713379
163,4035,0.10387825965881348
824,94774,21.23884892463684
651,38658,4.368283271789551
657,53533,6.482748508453369
449,20829,2.7304763793945312
483,37577,5.901983737945557
395,13264,1.4239304065704346
380,33455,3.3021159172058105
714,59767,10.355745077133179
302,18635,1.3186616897583008
358,16008,1.628204345703125
259,16375,1.6189405918121338
448,38605,4.334507465362549
359,19193,2.0651330947875977
472,40091,3.4708354473114014
787,110635,11.246910333633423
523,31939,5.961213827133179
727,60626,11.92312502861023
832,118736,13.553820371627808
410,34977,4.629136323928833
84,755,0.014123201370239258
400,17973,1.0271294116973877
659,69721,14.531313419342041
435,33180,4.395477056503296
104,1246,0.026145458221435547
455,24252,3.8224964141845703
584,36072,8.136120319366455
355,23315,2.574000120162964
120,2669,0.07113933563232422
455,34051,3.2096750736236572
253,5144,0.3201935291290283
183,5659,0.23375296592712402
224,3281,0.19949579238891602
418,11323,1.8922231197357178
275,21239,1.031674861907959
484,30713,3.16058087348938
505,61430,8.151458978652954
773,75629,20.56674814224243
