stepsToSolution,nodesExpanded,time
1202,204647,41.95297145843506
1178,224100,59.74582123756409
2218,543430,165.27851939201355
652,43754,4.417693614959717
992,126017,30.97271490097046
1727,153678,24.89307951927185
445,58814,5.231133222579956
327,9346,0.4435718059539795
369,21872,1.317781686782837
378,29304,1.429194688796997
1523,460548,125.40113067626953
1747,406545,132.05441737174988
87,5031,0.22968387603759766
108,3334,0.11277627944946289
1690,376464,101.18654465675354
206,13074,0.5607943534851074
601,36762,2.04240345954895
2091,409242,96.29652333259583
1983,379860,117.13140511512756
567,57643,9.006880283355713
347,35992,2.2998440265655518
511,9400,0.3419840335845947
2140,249036,32.922683000564575
292,4265,0.0914924144744873
554,23476,3.5926406383514404
788,47413,3.281203508377075
2761,389887,49.92416787147522
423,13560,0.5025486946105957
833,201482,36.87407994270325
492,12202,0.524214506149292
2193,331766,86.88516402244568
862,51437,9.483073711395264
1392,91867,11.19121789932251
1266,140105,31.83173704147339
599,49030,5.138864517211914
848,72082,12.983919858932495
2275,540549,184.82690501213074
551,28889,1.812870740890503
218,23642,1.675415277481079
279,36880,3.8177318572998047
1346,176842,31.534337997436523
1193,183168,20.80579161643982
1043,97147,16.00605535507202
414,12723,0.6420488357543945
1259,294267,72.83550381660461
934,49162,4.464459657669067
588,92844,8.851481199264526
2399,495989,61.71039342880249
1034,162614,22.443989515304565
1720,253039,65.11055755615234
299,16785,1.0133171081542969
1663,206715,49.32023215293884
1259,72624,9.657226324081421
1197,87549,11.891092538833618
161,2911,0.08452248573303223
922,117788,32.85481548309326
1897,154141,31.7279953956604
690,129720,16.78194570541382
1423,221666,54.27756333351135
773,60298,6.014602422714233
1015,120277,12.68297266960144
691,44871,4.980752944946289
1819,245795,59.31174564361572
569,31363,4.656340837478638
1001,278144,50.6769323348999
557,69315,11.530903339385986
1247,217049,59.1447217464447
643,33685,11.553666353225708
515,11487,1.1513965129852295
1102,169135,30.796400547027588
774,52523,8.522794961929321
1593,175547,50.76001691818237
1511,344115,76.91313409805298
253,45876,5.258131980895996
237,2325,0.0233304500579834
1185,94628,13.180688381195068
972,95827,14.494070291519165
1031,126597,27.897541046142578
2288,476021,124.24122881889343
846,53993,6.520224332809448
1417,172776,52.46655035018921
1303,54594,8.080021619796753
1941,414307,122.94375920295715
802,44443,4.074406623840332
1617,296673,108.12688374519348
255,22905,1.381291151046753
801,106132,18.45940327644348
835,84565,12.929823875427246
1816,177961,32.34755253791809
440,11242,0.6827023029327393
1417,341581,136.31553483009338
1255,172576,46.805203676223755
1258,120303,20.65689778327942
481,40316,4.451049089431763
1625,263512,65.67342638969421
1102,157754,19.147085428237915
1691,172523,24.505594968795776
367,9041,0.4251546859741211
575,8747,0.492950439453125
1148,188569,48.79508113861084
1074,288840,71.21508383750916
364,19234,2.003397226333618
888,113363,13.118180274963379
1448,268814,94.84861731529236
2627,520186,117.32960939407349
314,26952,2.2267558574676514
616,149934,36.70879936218262
140,6504,0.26807260513305664
49,993,0.012165069580078125
358,60836,15.903991937637329
649,27695,1.5595173835754395
178,6792,0.2403275966644287
734,45721,3.9785361289978027
494,21754,0.9455654621124268
1272,112793,38.69307351112366
521,52918,9.511317014694214
312,12160,0.9454853534698486
974,113454,24.806752920150757
2848,890529,204.5149564743042
1095,299126,78.95225620269775
517,94594,13.18673825263977
514,32135,5.180832862854004
2716,576892,92.835773229599
863,238187,56.10183382034302
718,131213,18.582041025161743
421,59491,4.684597492218018
2263,483860,171.72279858589172
1591,97583,13.340919971466064
836,143620,15.647517919540405
1478,184401,30.42668843269348
276,13656,0.9166088104248047
401,30334,1.9328992366790771
607,76896,7.163755178451538
611,36282,4.056704759597778
572,39304,2.8167667388916016
539,44022,3.8194284439086914
920,235850,38.866456508636475
353,20717,1.3419990539550781
252,8198,0.31827569007873535
1156,138807,23.740800619125366
666,41629,6.968130826950073
711,86369,7.784547805786133
1229,85098,7.102993011474609
1269,245564,84.73412442207336
1121,123010,16.235989570617676
914,218433,32.65070104598999
1549,200347,42.969592332839966
436,45930,3.651870012283325
1981,715036,363.3491532802582
531,53715,4.398479461669922
2126,839907,286.6168444156647
843,198410,35.160500049591064
1216,156142,20.451030731201172
250,2465,0.07794046401977539
944,140949,27.916823625564575
1977,372121,95.60985350608826
2121,406352,74.8928689956665
1722,407538,69.36438274383545
920,275375,54.52698802947998
1096,167655,57.93590497970581
2944,636867,168.2311179637909
1908,353695,100.87810349464417
2276,721252,177.0359401702881
464,30514,3.2201292514801025
1351,120091,22.44225573539734
1830,586905,274.6382830142975
485,39778,4.62934947013855
847,81000,7.454027414321899
1308,203895,22.636369228363037
746,38645,2.6326725482940674
1547,147106,47.18600821495056
788,47157,3.01345157623291
288,3842,0.16054487228393555
2029,461679,124.77727103233337
1829,239028,34.757097482681274
2119,279650,65.38747072219849
541,31557,2.5593061447143555
1128,82486,9.97294282913208
436,38540,2.4299182891845703
792,37020,3.1432650089263916
340,11894,0.7205414772033691
219,2800,0.06064319610595703
109,1398,0.023975610733032227
923,152554,24.271800756454468
197,14529,0.803363561630249
1832,422421,183.3434977531433
691,42530,3.5638492107391357
141,5620,0.322721004486084
822,30768,3.416624069213867
1037,205800,42.091347217559814
1690,265574,86.34335255622864
552,24527,1.229614496231079
1565,97666,22.30388116836548
817,65768,6.497311592102051
738,152439,24.847748279571533
1539,150901,35.871753215789795
795,87631,11.937575101852417
2097,371627,40.166940689086914
863,76835,6.848221302032471
1499,144440,12.816542625427246
1395,123979,18.39813780784607
1138,95873,15.172040700912476
99,2669,0.1162574291229248
2138,192291,15.873383045196533
541,41194,5.497778654098511
2264,307889,56.629420042037964
107,7477,0.31822943687438965
795,229374,51.67409801483154
1843,179677,12.471856355667114
2531,825190,173.8405566215515
944,117431,17.996561765670776
812,86875,13.067607641220093
214,3507,0.06603527069091797
75,822,0.013422966003417969
97,870,0.013477087020874023
579,35482,4.364886283874512
792,46407,4.505895376205444
491,121669,13.619917631149292
615,44009,2.2759041786193848
572,75709,8.761111497879028
2197,374996,74.83409690856934
618,123831,12.271628141403198
691,45820,3.9187746047973633
1512,72255,13.995467185974121
1788,327826,68.57299733161926
780,101270,10.007396936416626
1340,208282,36.32147407531738
514,11205,0.7450265884399414
785,26033,1.6522808074951172
407,95912,8.80756163597107
1329,277547,46.45385551452637
2022,190351,14.637742757797241
1209,113893,21.20360541343689
556,38383,5.051250696182251
939,51071,3.5871341228485107
1833,227623,35.87685775756836
