stepsToSolution,nodesExpanded,time
569,152505,9.584924697875977
1845,875616,45.779905796051025
656,593849,45.84789299964905
1260,438952,23.311288833618164
491,648186,63.699963092803955
1352,839032,48.691856145858765
1133,564375,42.07987189292908
10,95,0.0007648468017578125
372,440532,40.77278280258179
852,783689,88.79171657562256
1540,787778,62.32297921180725
1277,922367,82.99971199035645
1030,763033,67.35268020629883
114,26915,1.0439667701721191
1602,828097,63.492342948913574
444,149541,9.171422004699707
923,643413,52.39818072319031
1270,673289,58.30027985572815
1251,721122,54.310550928115845
2254,946686,48.69321656227112
1413,672550,55.707184076309204
1123,849219,68.12002325057983
1967,794792,48.249940156936646
144,17935,0.7223665714263916
2398,998128,56.12060570716858
588,170064,8.765114068984985
968,871683,83.48575592041016
389,234297,11.00840163230896
393,179385,9.988327980041504
2126,1044995,84.30711317062378
946,571202,39.86934494972229
318,34567,1.221968173980713
329,154110,10.656848669052124
655,436676,46.219441413879395
1107,482197,33.33080530166626
850,373609,23.510250091552734
1665,784561,55.53600883483887
495,284776,20.454755306243896
97,18668,0.552588701248169
104,16221,0.6310203075408936
612,94772,2.143918752670288
515,317983,29.310258626937866
2060,956214,81.06663775444031
72,13145,0.3539283275604248
1171,401998,24.711209058761597
598,390858,40.38144588470459
495,244051,19.1432101726532
1142,895511,87.13746809959412
601,107044,3.7174434661865234
1180,900678,74.10566139221191
1257,554148,52.69492745399475
1958,917328,50.30859184265137
648,313702,21.357682943344116
888,356382,17.934503316879272
1143,870486,75.80343246459961
1329,842724,61.37560033798218
1285,673815,46.58690905570984
1905,1040021,69.75640535354614
250,27254,0.7456023693084717
937,220952,11.611807823181152
885,448062,35.28510570526123
466,415739,24.808417081832886
783,357080,30.433635711669922
2396,1042529,82.9838707447052
1664,469978,23.33892822265625
598,440109,39.84893584251404
2562,1026292,91.86418128013611
372,420835,45.47700357437134
523,296135,18.158400535583496
1981,455465,20.127769470214844
786,438660,45.47465682029724
370,238609,11.075854301452637
378,125006,5.388782978057861
1955,893426,65.46800756454468
523,295507,26.032752752304077
833,607326,51.33315944671631
219,59314,1.9379935264587402
992,522371,45.29466414451599
811,445012,35.4374623298645
1143,689531,50.92230153083801
492,392777,32.13599896430969
757,399323,33.135910511016846
235,55371,1.6648011207580566
789,477967,56.759873390197754
936,796368,67.35362100601196
895,389899,29.923664808273315
1208,805215,68.60150170326233
749,515986,45.64025616645813
2345,1006456,55.70432138442993
425,144460,10.23122787475586
3299,1064524,52.150201082229614
208,120551,10.134166240692139
437,239896,19.001466035842896
1118,635991,57.04409146308899
948,241806,13.576245784759521
1779,488779,23.720004558563232
650,526827,40.17958998680115
91,36344,1.7206623554229736
171,36165,2.1553168296813965
888,435252,30.46828055381775
2846,782096,45.9922251701355
1707,922539,54.52502799034119
331,290421,19.939683198928833
519,262640,25.853639602661133
545,492811,33.29788017272949
404,116389,6.200335502624512
1897,854074,62.04752039909363
990,598340,35.27507209777832
2302,960808,51.73579502105713
1878,1018080,76.76287722587585
967,333814,13.39771580696106
164,28645,1.0374317169189453
897,723559,68.77763104438782
1572,322090,12.24213457107544
170,38841,1.9015142917633057
246,9809,0.1382143497467041
858,345481,26.302802801132202
223,171615,6.355047941207886
2304,975674,54.01347017288208
462,359719,27.75757384300232
335,221212,14.070702314376831
1557,883531,72.67373180389404
952,836982,73.63160157203674
671,149675,6.712607383728027
1227,552380,43.19872713088989
969,616703,52.586678981781006
2956,1064683,56.47828912734985
2158,823686,47.91907358169556
1834,933166,77.71986246109009
439,343243,23.160011053085327
812,480246,46.95337677001953
1075,569786,33.0454421043396
787,649017,62.845866680145264
1337,721451,89.74003767967224
144,11312,0.46050024032592773
1499,610304,41.93937706947327
1269,763529,71.51246738433838
1118,462022,29.78424882888794
1158,855532,93.4704327583313
1123,739615,69.3355040550232
1333,896172,60.42105793952942
169,50815,2.6938414573669434
372,133784,7.3484649658203125
1633,1009787,68.01268601417542
365,337887,25.610031127929688
1674,694492,38.198779344558716
686,702363,56.38636922836304
741,473871,25.114492654800415
1069,352272,15.39933705329895
2875,1058201,47.26107954978943
1011,735315,56.04139256477356
364,262427,16.929372310638428
1399,968608,68.91613721847534
656,353332,14.674877643585205
2465,955976,48.952945709228516
831,624366,54.00400972366333
503,365365,15.683413028717041
2617,1059036,69.56631755828857
938,726667,37.187638998031616
92,15970,0.3208765983581543
1815,909448,43.07317566871643
1882,985349,60.35137939453125
1085,867398,84.16434097290039
1664,702093,39.42014527320862
2259,946794,68.94329905509949
1166,282988,8.981688022613525
1003,679232,57.469218730926514
615,272628,15.30742621421814
852,513130,24.160619735717773
1239,930673,65.88692784309387
2848,874319,43.964054584503174
1494,802651,58.21098065376282
1233,592414,48.35882902145386
772,281038,12.969677925109863
2623,882034,44.71628379821777
185,80068,2.5701045989990234
988,698424,51.42855644226074
1529,936817,69.56869053840637
396,486267,44.26840090751648
463,190698,12.902603149414062
605,279491,15.23671293258667
124,54415,2.0144565105438232
1543,689866,44.14469790458679
1040,852476,61.837645292282104
222,49868,2.8289198875427246
756,572321,47.50006866455078
1745,894667,48.697166204452515
505,94559,3.590789794921875
657,502579,50.63142538070679
819,861810,67.19418001174927
1320,436196,23.888879776000977
1634,950888,60.14264941215515
675,488727,40.859025716781616
281,31180,0.7206430435180664
2221,985748,51.08081102371216
1087,510111,33.22622203826904
559,450956,33.273927450180054
1327,922367,71.25998544692993
274,411145,37.73529601097107
2319,840795,43.92332410812378
1277,641600,42.56358289718628
479,226916,15.543962955474854
913,723248,55.6095654964447
504,304121,25.513317346572876
709,178790,5.763227701187134
1601,841427,48.283087491989136
674,438719,17.508206605911255
519,700962,59.63913345336914
1392,955528,70.04403781890869
1111,467409,35.93940210342407
803,617892,51.544403314590454
72,21928,0.6478638648986816
1330,832560,83.96777844429016
1357,810054,58.23041343688965
2108,563131,26.037184476852417
1819,960895,49.489859104156494
1251,667796,44.08656072616577
811,649070,52.132997274398804
2426,791178,40.51598405838013
1503,330794,11.667365074157715
624,714646,51.61806297302246
1109,616232,43.16503930091858
1263,865442,66.18726563453674
1340,869904,85.88850283622742
818,642808,54.82875061035156
1230,873775,64.17447972297668
94,19163,0.871842622756958
1125,614794,65.73980283737183
794,409160,29.149118185043335
422,106761,3.5877037048339844
1265,481441,31.140848875045776
1499,359857,15.162606477737427
760,660818,55.362613677978516
284,225494,11.798299312591553
1840,873500,53.037638425827026
625,555319,42.37029218673706
532,422496,26.589229106903076
643,586560,52.79542064666748
1921,430398,16.69732141494751
1627,1007204,70.0930552482605
1357,869182,77.02806949615479
167,127228,5.309257507324219
652,254934,9.15694785118103
575,357525,27.84330105781555
708,569112,42.952027797698975
1129,635777,32.920801877975464
2231,643641,34.18711447715759
862,897243,69.21147084236145
1407,944474,71.6454107761383
2040,920691,44.23122811317444
780,549608,47.3723578453064
1752,369245,14.52985668182373
676,349923,16.56108570098877
756,288957,12.01670789718628
447,96033,2.8489181995391846
801,240611,9.406731367111206
1360,644622,41.51643133163452
1177,473840,31.77417802810669
283,198192,10.49443006515503
1761,1029947,69.46116280555725
275,50486,3.3798091411590576
1623,692753,35.41446924209595
384,155618,8.232833862304688
601,325007,20.205131769180298
410,196979,8.639581203460693
1235,868886,60.33600330352783
2646,808275,40.70327186584473
172,67122,2.7651143074035645
2048,1058830,77.98870658874512
688,381376,15.6195068359375
585,154051,6.6411354541778564
1600,958665,59.65362095832825
1905,485055,19.945584774017334
1339,856507,68.99733567237854
467,258899,17.3771071434021
636,682418,55.65160155296326
1966,671161,36.44245910644531
426,102435,5.114346504211426
937,666648,50.59651589393616
979,135733,2.692682981491089
112,4208,0.04498648643493652
886,366624,16.70380473136902
2822,776782,40.25074362754822
721,439203,34.67805027961731
1138,891246,70.75262570381165
849,578034,47.41368627548218
789,383245,27.053304433822632
583,467358,37.826306104660034
1086,594398,47.1611385345459
715,448577,33.72709035873413
1034,678472,50.46184015274048
2309,1035117,66.60043025016785
1179,643416,44.443305253982544
1035,351908,12.298066139221191
1034,617328,44.68086314201355
1936,834182,43.41566038131714
157,52891,3.0564305782318115
240,160813,6.657960653305054
2112,981709,46.59245991706848
962,716338,59.428048610687256
739,593102,64.23000907897949
2038,616299,31.740137338638306
119,14212,0.31855106353759766
295,212280,12.994613647460938
168,37484,2.2992043495178223
937,583404,51.53379201889038
283,266632,16.806644201278687
752,832485,64.99219679832458
667,384071,16.76590085029602
182,14621,0.23624348640441895
706,716537,63.11851263046265
315,170043,8.068040609359741
638,520259,43.05247259140015
1885,709411,38.50376224517822
885,567852,42.85673928260803
687,179568,6.849076271057129
2281,998752,49.48872351646423
1215,709985,49.169219970703125
845,652100,56.67417240142822
813,744354,60.77061891555786
1018,566656,26.776517868041992
604,187861,5.514129638671875
238,136857,8.738154649734497
1969,771573,42.05083775520325
2126,882485,48.54145526885986
336,164471,12.61620807647705
824,776127,62.38414263725281
708,403037,31.10629892349243
1375,543905,32.57616925239563
1072,906458,68.0140597820282
2079,987516,67.84222745895386
1124,657058,49.16248321533203
908,470607,36.50673317909241
537,274297,11.021434307098389
715,152470,5.315038204193115
393,186213,9.682608604431152
503,222928,11.061079025268555
291,37801,0.913475751876831
910,720187,72.46992087364197
1897,895038,44.53849720954895
1334,511522,24.544331312179565
390,115791,4.52340841293335
2069,636309,34.85772347450256
1395,621129,29.33676528930664
636,804915,66.51473450660706
1030,468954,42.90889239311218
2177,931654,41.44749426841736
1302,825442,68.35654377937317
554,270748,19.390478134155273
3067,1006821,48.54585814476013
591,489364,40.23241639137268
115,9744,0.1994643211364746
1728,984641,59.6030855178833
1780,880390,43.2318913936615
1262,847934,56.93115782737732
2369,810901,41.19978952407837
818,396503,28.80430269241333
41,3791,0.05652880668640137
197,35574,1.3355062007904053
1047,759295,59.070669651031494
305,118307,4.207252264022827
2108,793322,41.274728298187256
2152,924898,43.869637966156006
2129,1013981,73.2840404510498
98,24974,0.8021278381347656
822,646585,55.22395348548889
100,34211,0.918574333190918
766,419543,32.92355465888977
32,1373,0.011202096939086914
925,401408,17.511648178100586
1285,995747,75.4421136379242
363,121607,6.842259883880615
1557,355958,13.402122735977173
382,653756,56.29576587677002
755,374255,26.316555738449097
1254,911439,64.85290098190308
850,580217,49.52196192741394
402,250177,13.880125045776367
552,85474,2.5821869373321533
2386,814903,41.01230430603027
