stepsToSolution,nodesExpanded,time
599,247315,30.73215389251709
309,80983,5.40849494934082
363,108294,9.328073501586914
450,113827,11.465174674987793
369,173351,27.84459900856018
277,96222,7.272076606750488
258,38353,2.9549179077148438
551,151329,14.819672584533691
261,157743,25.18906807899475
557,140893,12.142757177352905
147,38148,2.5469305515289307
453,174636,17.474002838134766
239,64206,7.139667272567749
396,157085,16.86958646774292
152,32057,1.40800142288208
239,25345,1.1018612384796143
884,233946,19.948347568511963
165,34852,2.567934513092041
494,164206,16.58594059944153
260,70161,6.2042436599731445
491,257913,27.580052375793457
139,18885,0.5640671253204346
305,113327,16.558662176132202
139,17476,1.2322030067443848
677,209060,19.013795375823975
573,200982,24.065871477127075
438,206879,27.847163438796997
557,146570,14.491029500961304
147,47259,5.655674695968628
165,39627,2.26850962638855
337,125504,15.180394411087036
982,263842,21.823437452316284
597,132454,9.211344003677368
322,44732,2.2362823486328125
129,32842,3.0774786472320557
530,231254,22.417616605758667
732,221850,18.969937324523926
66,3756,0.06961369514465332
735,246033,23.52601957321167
559,162120,13.000609636306763
654,250518,26.347792387008667
507,213724,28.44769549369812
537,145972,13.162419557571411
474,156252,13.2344229221344
810,253537,23.91374373435974
431,107692,7.203316926956177
652,167324,15.811619520187378
697,239938,20.684641361236572
386,237554,31.595062494277954
445,213571,25.338003635406494
836,233876,23.05550241470337
678,225176,26.143624782562256
70,9206,0.30907487869262695
650,241758,28.91649580001831
224,66800,5.159128189086914
179,52546,5.09207010269165
517,222764,22.618884801864624
589,232090,26.360755681991577
602,226489,21.949540376663208
414,182788,21.60761022567749
535,96876,5.364940643310547
307,120742,12.931393146514893
560,235701,26.199678897857666
177,83071,7.969020128250122
671,258520,29.686983346939087
363,124063,15.17446756362915
399,85560,6.850650310516357
280,59244,4.716175317764282
339,124795,14.599519729614258
625,225573,19.103936433792114
702,254407,24.259015798568726
623,246200,23.885123014450073
214,97544,11.302536010742188
515,175213,19.983707904815674
6,52,0.0004127025604248047
530,111312,7.68798041343689
61,16878,0.5944173336029053
535,126288,8.899142980575562
243,57542,3.2154335975646973
434,169401,22.812719583511353
492,168536,19.56295347213745
269,59382,4.959213018417358
102,16135,0.43039464950561523
260,43319,1.6657919883728027
342,141176,18.487662076950073
337,130137,11.2892165184021
417,100217,8.79102897644043
603,262644,25.22347331047058
