size,solutionFound,time
4,1,0.00029277801513671875
4,1,0.000263214111328125
4,0,0.0003116130828857422
4,1,0.0004215240478515625
4,1,0.0005207061767578125
4,0,0.00032210350036621094
4,0,0.0004937648773193359
4,1,0.0002732276916503906
4,0,0.00019550323486328125
4,0,0.0002818107604980469
4,0,0.00016880035400390625
4,0,0.00011157989501953125
4,1,0.00027871131896972656
4,0,0.0002741813659667969
4,1,0.00034737586975097656
4,0,0.00043487548828125
4,0,0.0017161369323730469
4,0,0.00022912025451660156
4,1,0.0002753734588623047
4,1,0.0003521442413330078
4,0,0.00022792816162109375
4,0,0.00019550323486328125
4,1,0.00028443336486816406
4,1,0.00034332275390625
4,0,0.0002002716064453125
4,0,0.00010466575622558594
4,0,0.0001728534698486328
4,0,0.0002512931823730469
4,1,0.00026798248291015625
4,0,0.0001277923583984375
4,0,0.00010514259338378906
4,1,0.0003018379211425781
4,0,0.00020051002502441406
4,0,0.00021266937255859375
4,1,0.0003387928009033203
4,1,0.0002925395965576172
4,1,0.00030040740966796875
4,0,0.00010991096496582031
4,0,0.00010800361633300781
4,1,0.00028252601623535156
4,0,0.00026702880859375
4,1,0.0008742809295654297
4,1,0.00029921531677246094
4,1,0.00037169456481933594
4,0,0.000823974609375
4,0,0.00018715858459472656
4,1,0.0002732276916503906
4,0,0.0005612373352050781
4,0,0.0006246566772460938
4,1,0.00026607513427734375
4,1,0.00032138824462890625
4,1,0.0002541542053222656
4,1,0.00027632713317871094
4,1,0.0003733634948730469
4,0,0.0004038810729980469
4,1,0.00029778480529785156
4,0,0.00010943412780761719
4,1,0.00028395652770996094
4,0,0.0002162456512451172
4,1,0.0002932548522949219
4,1,0.00032711029052734375
4,1,0.00025463104248046875
4,0,0.00011515617370605469
4,1,0.0002779960632324219
4,1,0.0002903938293457031
4,0,0.0005016326904296875
4,1,0.0003399848937988281
4,1,0.0002658367156982422
4,1,0.0005285739898681641
4,0,0.0005137920379638672
4,0,0.0019245147705078125
4,1,0.0002598762512207031
4,0,0.00028777122497558594
4,1,0.0002627372741699219
4,0,0.0002999305725097656
4,1,0.00043201446533203125
4,1,0.00027823448181152344
4,0,0.00020647048950195312
4,0,0.00022745132446289062
4,0,0.0002875328063964844
4,1,0.000614166259765625
4,1,0.0002779960632324219
4,1,0.0002617835998535156
4,0,0.00046372413635253906
4,1,0.0004184246063232422
4,0,0.00027561187744140625
4,0,0.0003218650817871094
4,0,0.00022029876708984375
4,1,0.00045228004455566406
4,0,0.0001850128173828125
4,1,0.0004165172576904297
4,1,0.0004429817199707031
4,0,0.0003914833068847656
4,1,0.00044608116149902344
4,0,0.00010967254638671875
4,1,0.00046443939208984375
4,0,0.0004062652587890625
4,0,0.0001456737518310547
4,1,0.00027942657470703125
4,0,0.00040984153747558594
4,1,0.0002903938293457031
4,0,0.0001456737518310547
4,1,0.00022482872009277344
4,1,0.0002505779266357422
4,1,0.00044417381286621094
4,1,0.00037026405334472656
4,1,0.00026726722717285156
4,1,0.0006182193756103516
4,1,0.0002467632293701172
4,0,0.00020265579223632812
4,1,0.0007812976837158203
4,1,0.0003795623779296875
4,1,0.00024175643920898438
4,0,7.748603820800781e-05
4,1,0.00025081634521484375
4,0,7.724761962890625e-05
4,1,0.00023651123046875
4,1,0.0003745555877685547
4,0,0.0003597736358642578
4,1,0.00024509429931640625
4,1,0.0006527900695800781
4,1,0.0003955364227294922
4,1,0.0002586841583251953
4,1,0.0002422332763671875
4,1,0.0002281665802001953
4,0,0.0002281665802001953
4,0,0.0002384185791015625
4,1,0.00023984909057617188
4,0,0.0004127025604248047
4,1,0.0005524158477783203
4,1,0.00024318695068359375
4,1,0.0003032684326171875
4,0,0.0007045269012451172
4,1,0.0002624988555908203
4,0,0.0008652210235595703
4,1,0.0003521442413330078
4,0,8.440017700195312e-05
4,0,0.0007295608520507812
4,1,0.00022983551025390625
4,1,0.0002536773681640625
4,0,0.0005164146423339844
4,1,0.00023555755615234375
4,1,0.00022029876708984375
4,1,0.0002288818359375
4,1,0.00024437904357910156
4,1,0.0002639293670654297
4,1,0.0002543926239013672
4,0,7.43865966796875e-05
4,0,0.0001804828643798828
4,1,0.0002334117889404297
4,0,0.0002696514129638672
4,1,0.00031495094299316406
4,1,0.00022149085998535156
4,0,7.295608520507812e-05
4,1,0.00023794174194335938
4,1,0.0002269744873046875
4,0,0.0002582073211669922
4,1,0.00033855438232421875
4,1,0.00022220611572265625
4,0,0.0003452301025390625
4,1,0.0003070831298828125
4,1,0.0002503395080566406
4,1,0.0002605915069580078
4,1,0.0002913475036621094
4,1,0.00038695335388183594
4,1,0.00027370452880859375
4,0,0.00010180473327636719
4,0,7.271766662597656e-05
4,0,0.0004031658172607422
4,0,7.534027099609375e-05
4,0,0.0004889965057373047
4,0,7.653236389160156e-05
4,0,0.0003571510314941406
4,1,0.00025343894958496094
4,1,0.00024366378784179688
4,0,0.00012183189392089844
4,1,0.0002732276916503906
4,0,0.00025463104248046875
4,1,0.00027680397033691406
4,0,0.00011658668518066406
4,1,0.0003933906555175781
4,1,0.0003788471221923828
4,0,0.00039458274841308594
4,1,0.0002758502960205078
4,1,0.0003497600555419922
4,0,0.0002434253692626953
4,0,0.0002675056457519531
4,1,0.0002868175506591797
4,0,0.00032329559326171875
4,0,0.0007069110870361328
4,0,0.00020575523376464844
4,1,0.0002601146697998047
4,1,0.00028014183044433594
4,1,0.0006260871887207031
4,1,0.0003561973571777344
4,1,0.0003046989440917969
4,0,0.0006058216094970703
4,1,0.0003292560577392578
4,0,0.00010395050048828125
4,1,0.00026869773864746094
4,0,0.0002346038818359375
4,0,9.870529174804688e-05
4,1,0.0003006458282470703
4,0,0.00011682510375976562
4,1,0.0005168914794921875
4,1,0.0002579689025878906
4,1,0.0002994537353515625
4,1,0.00025773048400878906
4,1,0.0002715587615966797
4,1,0.00027370452880859375
4,1,0.0003275871276855469
4,1,0.00025773048400878906
4,1,0.0002727508544921875
4,0,0.00042128562927246094
4,0,0.00014257431030273438
4,0,0.0001666545867919922
4,0,0.00018334388732910156
4,1,0.0002620220184326172
4,1,0.0003075599670410156
4,1,0.0002560615539550781
4,0,0.00011777877807617188
4,0,0.00016736984252929688
4,0,0.0001220703125
4,0,0.00021409988403320312
4,0,0.0002751350402832031
4,1,0.00027370452880859375
4,0,0.00014472007751464844
4,1,0.00028824806213378906
4,1,0.0002739429473876953
4,1,0.0003178119659423828
4,0,0.0002467632293701172
4,1,0.00026869773864746094
4,0,0.00014090538024902344
4,1,0.00025725364685058594
4,0,0.00022840499877929688
4,0,0.00023603439331054688
4,1,0.0002818107604980469
4,1,0.0002677440643310547
4,1,0.0002677440643310547
4,1,0.0003685951232910156
4,1,0.0002732276916503906
4,0,9.679794311523438e-05
4,1,0.0002899169921875
4,1,0.0004868507385253906
4,1,0.0002665519714355469
4,0,0.0003414154052734375
4,1,0.000377655029296875
4,1,0.00029206275939941406
4,0,0.000255584716796875
4,0,0.00017714500427246094
4,1,0.0002846717834472656
4,1,0.0002644062042236328
4,0,0.0001347064971923828
4,1,0.00038552284240722656
4,1,0.00039267539978027344
4,1,0.00030684471130371094
4,0,0.0003528594970703125
4,1,0.0003883838653564453
4,0,0.00013375282287597656
4,1,0.00028777122497558594
4,1,0.0003981590270996094
4,1,0.00037026405334472656
4,1,0.0004971027374267578
4,1,0.0002808570861816406
4,0,0.00010848045349121094
4,0,0.00021076202392578125
4,0,0.0005693435668945312
4,1,0.0002465248107910156
4,1,0.0002779960632324219
4,0,0.00011038780212402344
4,1,0.00029397010803222656
4,0,0.0002071857452392578
4,0,0.00028014183044433594
4,1,0.00027751922607421875
4,1,0.0002834796905517578
4,1,0.0006077289581298828
4,1,0.0002722740173339844
4,1,0.0002846717834472656
4,1,0.00028014183044433594
4,0,0.0001811981201171875
4,0,0.00017333030700683594
4,1,0.00027680397033691406
4,1,0.00030159950256347656
4,1,0.000324249267578125
4,1,0.0002865791320800781
4,1,0.0004172325134277344
4,1,0.0002677440643310547
4,1,0.0004222393035888672
4,1,0.00027370452880859375
4,1,0.0003705024719238281
4,1,0.00030422210693359375
4,1,0.00028896331787109375
4,0,0.000125885009765625
4,1,0.0003724098205566406
4,1,0.00028204917907714844
4,0,0.00023818016052246094
4,0,0.00010800361633300781
4,0,0.00014138221740722656
4,0,0.0001621246337890625
4,1,0.0002799034118652344
4,1,0.00027632713317871094
4,0,0.0005307197570800781
4,0,0.00017309188842773438
4,0,0.0002200603485107422
4,0,0.0002665519714355469
4,1,0.00031685829162597656
4,0,0.0004565715789794922
4,1,0.0002644062042236328
4,1,0.0002894401550292969
4,0,0.0003325939178466797
4,1,0.00030922889709472656
4,0,0.00025272369384765625
4,1,0.00042128562927246094
4,0,0.0002703666687011719
4,1,0.000339508056640625
4,1,0.0003063678741455078
4,0,0.00010824203491210938
4,1,0.00027871131896972656
4,0,0.00010347366333007812
4,1,0.0002758502960205078
4,0,0.00022339820861816406
4,1,0.00026726722717285156
4,0,0.00018978118896484375
4,1,0.0002837181091308594
4,1,0.0002834796905517578
4,0,0.0003428459167480469
4,0,0.0001506805419921875
4,1,0.00035643577575683594
4,1,0.00028133392333984375
4,1,0.0003476142883300781
4,1,0.00033974647521972656
4,1,0.0003383159637451172
4,1,0.00027751922607421875
4,0,0.00029468536376953125
4,1,0.0002689361572265625
4,0,0.0005099773406982422
4,0,0.00010776519775390625
4,1,0.00026154518127441406
4,0,0.00030732154846191406
4,0,0.0002655982971191406
4,1,0.0002777576446533203
4,0,0.00010657310485839844
4,1,0.0002796649932861328
4,0,0.00018858909606933594
4,0,0.00012636184692382812
4,1,0.0002627372741699219
4,1,0.00045108795166015625
4,1,0.0002968311309814453
4,1,0.00036787986755371094
4,1,0.00027489662170410156
4,0,0.00010585784912109375
4,1,0.00025773048400878906
4,0,0.0002887248992919922
4,1,0.0002617835998535156
4,1,0.00027251243591308594
4,1,0.0004677772521972656
4,1,0.00028514862060546875
4,1,0.0002624988555908203
4,0,0.0003151893615722656
4,0,0.00041222572326660156
4,0,0.00023865699768066406
4,1,0.0003299713134765625
4,1,0.0002923011779785156
4,1,0.00027370452880859375
4,0,0.00036334991455078125
4,1,0.0002760887145996094
4,0,0.0007390975952148438
4,1,0.0004355907440185547
4,1,0.0002713203430175781
4,1,0.0003867149353027344
4,0,0.00011658668518066406
4,1,0.0002646446228027344
4,1,0.00029468536376953125
4,0,0.0002903938293457031
4,0,0.0001857280731201172
4,0,0.00011277198791503906
4,1,0.0002803802490234375
4,0,0.0013704299926757812
4,1,0.0002777576446533203
4,0,0.00011110305786132812
4,1,0.0003685951232910156
4,1,0.0002682209014892578
4,1,0.00027751922607421875
4,1,0.0003845691680908203
4,1,0.0007693767547607422
4,1,0.00036644935607910156
4,1,0.00028634071350097656
4,1,0.0004317760467529297
4,1,0.0002560615539550781
4,1,0.0003695487976074219
4,1,0.0002586841583251953
4,1,0.00031447410583496094
4,1,0.0002651214599609375
4,1,0.0002868175506591797
4,0,0.0001914501190185547
4,0,0.0002167224884033203
4,0,0.0011110305786132812
4,1,0.0004630088806152344
4,0,0.00011467933654785156
4,0,0.00010395050048828125
4,1,0.0002899169921875
4,0,0.0002880096435546875
4,1,0.00025844573974609375
4,1,0.0002696514129638672
4,0,0.0002105236053466797
4,1,0.00030040740966796875
4,0,0.0004029273986816406
4,1,0.0003426074981689453
4,1,0.00027108192443847656
4,0,0.00020313262939453125
4,1,0.0002677440643310547
4,0,0.0006058216094970703
4,0,0.00018262863159179688
4,0,0.00010609626770019531
4,1,0.00028586387634277344
4,0,0.00011372566223144531
4,1,0.0002732276916503906
4,1,0.0003170967102050781
4,0,0.00016117095947265625
4,0,0.0006697177886962891
4,1,0.00026226043701171875
4,1,0.0002949237823486328
4,1,0.00037741661071777344
4,1,0.0003440380096435547
4,0,0.00037789344787597656
4,1,0.0005319118499755859
4,1,0.0002503395080566406
4,0,0.0003097057342529297
4,1,0.00027298927307128906
4,1,0.0002644062042236328
4,1,0.0002627372741699219
4,1,0.0003936290740966797
4,1,0.00026607513427734375
4,1,0.0002608299255371094
4,1,0.0004265308380126953
4,1,0.00040149688720703125
4,1,0.0002617835998535156
4,1,0.00026416778564453125
4,1,0.0002608299255371094
4,1,0.00026226043701171875
4,0,0.00021600723266601562
4,0,0.0003485679626464844
4,0,0.0002040863037109375
4,0,0.00039267539978027344
4,0,0.00036525726318359375
4,1,0.0002727508544921875
4,0,0.0003750324249267578
4,1,0.0003380775451660156
4,1,0.00025963783264160156
4,1,0.00025916099548339844
4,0,0.000270843505859375
4,0,0.0005035400390625
4,1,0.00025200843811035156
4,1,0.0004029273986816406
4,1,0.0003750324249267578
4,1,0.0003571510314941406
4,0,0.0002243518829345703
4,0,0.00040984153747558594
4,1,0.00046515464782714844
4,1,0.0003733634948730469
4,1,0.0002994537353515625
4,1,0.0002818107604980469
4,1,0.00037479400634765625
4,1,0.0002684593200683594
4,0,0.0002989768981933594
4,1,0.0002665519714355469
4,0,0.00011420249938964844
4,0,0.0006253719329833984
4,1,0.00025773048400878906
4,1,0.00025534629821777344
4,1,0.0002582073211669922
4,0,0.0005965232849121094
4,1,0.0008716583251953125
4,0,0.00028014183044433594
4,1,0.00025153160095214844
4,1,0.00034117698669433594
4,0,0.00010085105895996094
4,1,0.0002617835998535156
4,1,0.00025844573974609375
4,1,0.0002658367156982422
4,0,9.846687316894531e-05
4,1,0.00026988983154296875
4,0,0.00022339820861816406
4,0,0.0002524852752685547
4,1,0.00036597251892089844
4,1,0.0002608299255371094
4,0,0.0003542900085449219
4,0,0.00016069412231445312
4,1,0.00026917457580566406
4,1,0.0006663799285888672
4,1,0.0002646446228027344
4,1,0.0002734661102294922
4,1,0.0002639293670654297
4,0,0.0003464221954345703
4,1,0.0004150867462158203
4,1,0.0003247261047363281
4,1,0.0002586841583251953
4,1,0.0006504058837890625
4,1,0.00026988983154296875
4,1,0.00034546852111816406
4,0,0.00017714500427246094
4,0,0.0002353191375732422
4,1,0.00026488304138183594
4,1,0.0002727508544921875
4,1,0.0005793571472167969
4,1,0.00027942657470703125
4,1,0.0006239414215087891
4,1,0.0004582405090332031
4,1,0.0002460479736328125
4,1,0.0004107952117919922
4,0,0.0003609657287597656
4,0,0.0001800060272216797
4,1,0.0002694129943847656
4,1,0.00025534629821777344
4,1,0.00027179718017578125
4,0,0.00023889541625976562
4,1,0.00031948089599609375
4,1,0.00037598609924316406
4,0,0.0004711151123046875
4,1,0.0002696514129638672
4,1,0.0004858970642089844
4,0,0.0002715587615966797
4,0,0.00023365020751953125
4,1,0.0006134510040283203
4,0,0.0003726482391357422
4,1,0.0003936290740966797
4,0,0.00011563301086425781
4,0,0.00019288063049316406
4,1,0.0003662109375
4,1,0.00026345252990722656
4,0,0.0002269744873046875
4,1,0.00042247772216796875
4,1,0.0006158351898193359
4,1,0.0004818439483642578
4,1,0.00033974647521972656
4,1,0.0003676414489746094
4,1,0.00025010108947753906
4,0,0.00017547607421875
4,1,0.0002906322479248047
4,0,0.0003154277801513672
4,0,0.00021314620971679688
4,1,0.00028133392333984375
4,1,0.00026607513427734375
4,0,0.00025534629821777344
4,1,0.00034046173095703125
4,0,0.00012540817260742188
4,1,0.0003998279571533203
4,0,0.00022840499877929688
4,1,0.00028514862060546875
4,1,0.0002694129943847656
4,1,0.00043892860412597656
4,1,0.00028824806213378906
4,1,0.00025272369384765625
4,0,0.00019741058349609375
4,1,0.0002579689025878906
4,1,0.00037360191345214844
4,0,9.799003601074219e-05
4,1,0.0004076957702636719
4,1,0.00029540061950683594
4,1,0.0002605915069580078
4,0,0.0007698535919189453
4,1,0.0003924369812011719
4,1,0.0007114410400390625
4,0,0.00027251243591308594
4,1,0.00024819374084472656
4,0,0.00016760826110839844
4,1,0.000270843505859375
4,1,0.0003676414489746094
4,1,0.0002605915069580078
4,1,0.00047016143798828125
4,1,0.0006721019744873047
4,1,0.0002646446228027344
4,1,0.0002510547637939453
4,1,0.0003497600555419922
4,1,0.0002636909484863281
4,0,0.0002181529998779297
4,0,0.0005950927734375
4,1,0.00026226043701171875
4,1,0.0002605915069580078
4,1,0.0002536773681640625
4,1,0.0002582073211669922
4,1,0.0005102157592773438
4,1,0.00032138824462890625
4,1,0.0002803802490234375
4,0,0.0004749298095703125
4,1,0.0004894733428955078
4,0,0.00027370452880859375
4,0,0.00022029876708984375
4,0,0.0004343986511230469
4,0,0.0003173351287841797
4,0,0.00047707557678222656
4,1,0.0012938976287841797
4,0,0.00042819976806640625
4,1,0.00026917457580566406
4,0,0.00020432472229003906
4,1,0.0002803802490234375
4,1,0.00026988983154296875
4,1,0.000278472900390625
4,1,0.0002951622009277344
4,0,0.0002586841583251953
4,1,0.0005021095275878906
4,1,0.0002472400665283203
4,0,0.00032973289489746094
4,1,0.00026106834411621094
4,0,0.000110626220703125
4,0,0.0002465248107910156
4,1,0.0003733634948730469
4,1,0.00026035308837890625
4,1,0.0004143714904785156
4,0,0.0002703666687011719
4,0,0.00016498565673828125
4,1,0.00031876564025878906
4,0,0.00012159347534179688
4,0,0.0001685619354248047
4,0,0.0005221366882324219
4,1,0.0002510547637939453
4,1,0.0002758502960205078
4,0,0.00031185150146484375
4,1,0.00029659271240234375
4,1,0.000400543212890625
4,1,0.00028228759765625
4,1,0.00026798248291015625
4,1,0.0002682209014892578
4,0,0.00011444091796875
4,0,0.00019097328186035156
4,1,0.00027561187744140625
4,0,9.5367431640625e-05
4,1,0.0002474784851074219
4,0,0.0003368854522705078
4,1,0.00029015541076660156
4,1,0.00045680999755859375
4,1,0.00033020973205566406
4,1,0.0002779960632324219
4,1,0.00045371055603027344
4,1,0.00026726722717285156
4,0,0.0007498264312744141
4,1,0.0002562999725341797
4,1,0.0003719329833984375
4,1,0.0002655982971191406
4,0,9.632110595703125e-05
4,1,0.000255584716796875
4,1,0.0002658367156982422
4,1,0.00027179718017578125
4,0,0.00010132789611816406
4,1,0.0003325939178466797
4,1,0.00027060508728027344
4,0,0.00017881393432617188
4,1,0.0003039836883544922
4,0,0.00019168853759765625
4,1,0.00024890899658203125
4,1,0.0002586841583251953
4,1,0.000316619873046875
4,1,0.0004405975341796875
4,0,0.000324249267578125
4,1,0.0002548694610595703
4,1,0.00034356117248535156
4,0,0.00033664703369140625
4,0,0.0004353523254394531
4,0,0.00022459030151367188
4,1,0.00029754638671875
4,0,0.0003235340118408203
4,0,0.0006833076477050781
4,1,0.00039267539978027344
4,1,0.00024080276489257812
4,1,0.00027060508728027344
4,1,0.0002720355987548828
4,0,0.0003418922424316406
4,1,0.0004277229309082031
4,1,0.0002579689025878906
4,0,0.000247955322265625
4,1,0.0002734661102294922
4,0,0.0003414154052734375
4,1,0.0002646446228027344
4,1,0.0003311634063720703
4,0,0.0001068115234375
4,0,0.000762939453125
4,0,9.775161743164062e-05
4,0,0.00032401084899902344
4,0,0.00020956993103027344
4,0,9.512901306152344e-05
4,0,0.00010132789611816406
4,1,0.0005621910095214844
4,0,0.00016427040100097656
4,1,0.0003337860107421875
4,1,0.0003714561462402344
4,1,0.00026798248291015625
4,1,0.0004169940948486328
4,0,8.058547973632812e-05
4,0,0.00012636184692382812
4,0,9.465217590332031e-05
4,0,0.0002524852752685547
4,1,0.00035643577575683594
4,1,0.00048065185546875
4,0,0.0001571178436279297
4,0,0.0005848407745361328
4,1,0.0002415180206298828
4,0,0.0002655982971191406
4,1,0.00026416778564453125
4,0,0.00017118453979492188
4,1,0.0002524852752685547
4,0,0.00023412704467773438
4,0,0.0005648136138916016
4,0,0.0001995563507080078
4,1,0.00038361549377441406
4,1,0.00036263465881347656
4,0,0.00015425682067871094
4,1,0.0002536773681640625
4,1,0.0002582073211669922
4,0,0.00042748451232910156
4,1,0.0002675056457519531
4,1,0.0002357959747314453
4,1,0.0002713203430175781
4,0,0.0002033710479736328
4,1,0.0003223419189453125
4,1,0.00023746490478515625
4,1,0.0002334117889404297
4,0,0.0004088878631591797
4,1,0.0003120899200439453
4,1,0.00022554397583007812
4,1,0.00023126602172851562
4,1,0.00029850006103515625
4,0,0.0002493858337402344
4,1,0.0003235340118408203
4,1,0.00026106834411621094
4,1,0.0002617835998535156
4,1,0.0003120899200439453
4,1,0.0002923011779785156
4,0,0.0003695487976074219
4,0,0.0003159046173095703
4,1,0.000255584716796875
4,0,0.0004115104675292969
4,1,0.0004115104675292969
4,0,0.00031447410583496094
4,0,0.00022363662719726562
4,1,0.00028204917907714844
4,0,0.0005948543548583984
4,0,0.0005459785461425781
4,1,0.0003235340118408203
4,1,0.0002586841583251953
4,1,0.00028777122497558594
4,0,0.00018739700317382812
4,0,0.00023555755615234375
4,1,0.0005106925964355469
4,1,0.0004863739013671875
4,1,0.00034356117248535156
4,1,0.0002684593200683594
4,0,0.0002422332763671875
4,1,0.00023365020751953125
4,0,0.0003631114959716797
4,1,0.00024890899658203125
4,1,0.0002484321594238281
4,1,0.0003037452697753906
4,0,0.00014543533325195312
4,0,0.00019598007202148438
4,1,0.00023508071899414062
4,1,0.0002987384796142578
4,0,0.000232696533203125
4,0,0.00018787384033203125
4,0,0.00027489662170410156
4,1,0.0002493858337402344
4,0,0.000152587890625
4,0,0.00019693374633789062
4,1,0.00024318695068359375
4,0,0.00025081634521484375
4,1,0.0005366802215576172
4,1,0.000270843505859375
4,1,0.00043463706970214844
4,0,0.00011324882507324219
4,1,0.0002841949462890625
4,0,0.00013303756713867188
