size,solutionFound,time
4,0,4.8160552978515625e-05
4,1,0.00011897087097167969
4,1,6.842613220214844e-05
4,0,4.5299530029296875e-05
4,1,3.886222839355469e-05
4,1,9.512901306152344e-05
4,1,5.030632019042969e-05
4,0,3.266334533691406e-05
4,1,6.914138793945312e-05
4,1,4.863739013671875e-05
4,1,6.961822509765625e-05
4,0,3.62396240234375e-05
4,1,6.699562072753906e-05
4,1,9.250640869140625e-05
4,1,6.699562072753906e-05
4,1,5.3882598876953125e-05
4,0,4.4345855712890625e-05
4,1,4.696846008300781e-05
4,1,0.00011301040649414062
4,1,0.00010371208190917969
4,1,5.936622619628906e-05
4,1,9.560585021972656e-05
4,0,4.2438507080078125e-05
4,0,4.291534423828125e-05
4,1,0.00011157989501953125
4,0,3.075599670410156e-05
4,1,5.435943603515625e-05
4,0,5.1021575927734375e-05
4,0,6.127357482910156e-05
4,1,9.632110595703125e-05
4,0,4.00543212890625e-05
4,0,4.220008850097656e-05
4,1,4.124641418457031e-05
4,1,4.38690185546875e-05
4,1,5.078315734863281e-05
4,0,3.62396240234375e-05
4,0,3.3855438232421875e-05
4,1,5.269050598144531e-05
4,1,5.221366882324219e-05
4,1,8.177757263183594e-05
4,0,4.482269287109375e-05
4,0,4.696846008300781e-05
4,1,5.173683166503906e-05
4,0,4.649162292480469e-05
4,1,5.054473876953125e-05
4,1,0.0001068115234375
4,1,5.245208740234375e-05
4,0,4.935264587402344e-05
4,0,4.553794860839844e-05
4,1,5.1021575927734375e-05
4,1,8.916854858398438e-05
4,0,4.57763671875e-05
4,0,4.601478576660156e-05
4,0,3.409385681152344e-05
4,1,0.0001251697540283203
4,0,2.0265579223632812e-05
4,0,4.5299530029296875e-05
4,1,0.00013184547424316406
4,0,4.410743713378906e-05
4,1,5.269050598144531e-05
4,1,7.700920104980469e-05
4,1,8.869171142578125e-05
4,0,6.866455078125e-05
4,1,8.535385131835938e-05
4,0,3.6716461181640625e-05
4,1,6.079673767089844e-05
6,0,9.465217590332031e-05
6,0,4.76837158203125e-05
6,0,7.82012939453125e-05
6,1,0.00034546852111816406
6,1,0.00011968612670898438
6,1,0.0003523826599121094
6,1,0.0003829002380371094
6,0,8.368492126464844e-05
6,1,0.00028824806213378906
6,1,0.0001685619354248047
6,1,0.0006184577941894531
6,1,0.000347137451171875
6,0,9.72747802734375e-05
6,1,0.00017023086547851562
6,1,0.00042700767517089844
6,1,0.000286102294921875
6,1,0.0004248619079589844
6,0,4.5299530029296875e-05
6,0,9.751319885253906e-05
6,0,9.703636169433594e-05
6,0,6.890296936035156e-05
6,1,0.0003707408905029297
6,0,0.0001316070556640625
6,1,0.0003066062927246094
6,1,0.00048470497131347656
6,0,9.751319885253906e-05
6,0,6.651878356933594e-05
6,1,0.0003266334533691406
6,1,0.0001347064971923828
6,0,9.989738464355469e-05
6,1,0.00017642974853515625
6,1,0.00037479400634765625
6,0,7.271766662597656e-05
6,1,0.0004074573516845703
6,0,0.00016307830810546875
6,0,6.437301635742188e-05
6,0,0.00012230873107910156
6,1,0.0003457069396972656
6,1,0.0013737678527832031
6,1,0.00019216537475585938
6,0,0.00010013580322265625
6,0,4.649162292480469e-05
6,1,0.0002987384796142578
6,0,7.43865966796875e-05
6,0,9.250640869140625e-05
6,1,0.0003027915954589844
6,1,0.00020623207092285156
6,1,0.0003917217254638672
6,0,0.0001246929168701172
6,0,8.845329284667969e-05
6,0,8.845329284667969e-05
6,1,0.0003273487091064453
6,0,0.0001316070556640625
6,0,5.245208740234375e-05
6,0,9.250640869140625e-05
6,1,0.0001361370086669922
6,1,0.0003342628479003906
6,1,0.0007722377777099609
6,1,0.00024056434631347656
6,0,0.0001652240753173828
6,1,0.0005524158477783203
6,0,7.390975952148438e-05
6,0,8.7738037109375e-05
6,1,0.0003325939178466797
6,1,0.0008921623229980469
6,0,9.465217590332031e-05
6,1,0.0003991127014160156
6,1,0.0004360675811767578
6,0,9.1552734375e-05
6,0,6.723403930664062e-05
6,1,0.0003352165222167969
6,1,0.0009615421295166016
6,0,6.318092346191406e-05
6,0,9.322166442871094e-05
6,0,5.173683166503906e-05
6,0,0.00011539459228515625
6,0,0.00011467933654785156
6,1,0.0003650188446044922
6,0,0.0001201629638671875
6,0,0.00010275840759277344
6,0,9.441375732421875e-05
6,0,0.00010538101196289062
6,1,0.00036263465881347656
6,1,0.0004699230194091797
6,0,4.2438507080078125e-05
6,0,9.322166442871094e-05
6,0,5.984306335449219e-05
6,0,0.00011229515075683594
6,0,9.298324584960938e-05
6,0,8.916854858398438e-05
6,0,0.00010228157043457031
6,0,0.0001437664031982422
6,1,0.0003116130828857422
6,0,7.05718994140625e-05
6,0,0.00011706352233886719
6,0,6.508827209472656e-05
6,0,0.0001575946807861328
6,1,0.00022077560424804688
6,0,0.00013184547424316406
6,1,0.0003101825714111328
6,0,6.771087646484375e-05
6,1,0.0003151893615722656
6,0,0.0001399517059326172
6,0,0.00011515617370605469
6,0,9.608268737792969e-05
6,0,9.72747802734375e-05
6,0,0.00010371208190917969
6,0,9.822845458984375e-05
6,1,0.00027561187744140625
6,1,0.00039124488830566406
6,1,0.00036215782165527344
6,1,0.0005612373352050781
6,1,0.0004057884216308594
6,1,0.00028204917907714844
6,1,0.00023245811462402344
6,1,0.0003733634948730469
6,1,0.00013875961303710938
6,1,0.0005958080291748047
6,1,0.000438690185546875
6,1,0.0002942085266113281
6,1,0.0003657341003417969
6,1,0.00023031234741210938
6,0,0.00011920928955078125
6,1,0.0004673004150390625
6,0,3.886222839355469e-05
6,0,8.726119995117188e-05
6,0,9.632110595703125e-05
6,0,6.389617919921875e-05
6,0,9.465217590332031e-05
6,0,9.107589721679688e-05
6,1,0.00030040740966796875
6,0,5.173683166503906e-05
6,0,7.224082946777344e-05
6,1,0.0003085136413574219
6,0,5.173683166503906e-05
6,0,8.440017700195312e-05
6,1,0.0005660057067871094
6,1,0.0003063678741455078
6,0,0.00010824203491210938
6,1,0.0004220008850097656
6,0,0.00011658668518066406
6,0,0.00014138221740722656
6,1,0.0003006458282470703
6,0,6.866455078125e-05
6,0,4.57763671875e-05
6,0,0.00011301040649414062
6,1,0.00035572052001953125
6,0,9.226799011230469e-05
6,1,0.00027251243591308594
6,0,0.00012040138244628906
6,0,9.083747863769531e-05
6,0,4.100799560546875e-05
6,0,6.890296936035156e-05
6,0,0.0001266002655029297
6,1,0.0004775524139404297
6,0,0.00010561943054199219
6,1,0.00028443336486816406
6,0,5.7697296142578125e-05
6,0,0.00011348724365234375
6,0,0.00011491775512695312
6,1,0.0003237724304199219
6,1,0.0003228187561035156
6,1,0.0005190372467041016
6,0,9.059906005859375e-05
6,0,6.985664367675781e-05
6,1,0.0002956390380859375
6,1,0.000244140625
6,1,0.0005340576171875
6,1,0.0005650520324707031
6,1,0.00031113624572753906
6,1,0.00047206878662109375
6,0,0.00012111663818359375
6,0,0.0001430511474609375
6,0,8.940696716308594e-05
6,0,8.988380432128906e-05
6,0,8.249282836914062e-05
6,0,6.29425048828125e-05
6,0,0.000118255615234375
6,0,0.00010323524475097656
6,0,6.699562072753906e-05
6,1,9.846687316894531e-05
6,1,0.0004405975341796875
6,0,8.869171142578125e-05
6,1,0.0004544258117675781
6,1,0.0005152225494384766
6,1,0.00030875205993652344
6,0,0.00011515617370605469
6,0,3.361701965332031e-05
6,0,6.747245788574219e-05
6,0,8.106231689453125e-05
6,1,0.0003581047058105469
6,1,0.0003204345703125
6,0,0.00011420249938964844
6,0,9.274482727050781e-05
6,0,0.0001125335693359375
6,1,0.0002961158752441406
6,0,9.012222290039062e-05
6,0,0.0001423358917236328
6,0,7.748603820800781e-05
6,0,9.512901306152344e-05
6,0,8.96453857421875e-05
6,1,0.0009338855743408203
6,0,0.00010204315185546875
6,0,9.679794311523438e-05
6,0,9.942054748535156e-05
6,0,0.00011467933654785156
6,0,0.0001366138458251953
6,0,9.894371032714844e-05
6,0,3.981590270996094e-05
6,1,0.0004367828369140625
6,0,9.179115295410156e-05
6,1,0.0003638267517089844
6,1,0.00030803680419921875
6,0,9.870529174804688e-05
6,1,0.0005125999450683594
6,1,0.0004477500915527344
6,1,0.0003218650817871094
6,0,5.9604644775390625e-05
6,1,0.0003192424774169922
6,1,0.00024819374084472656
6,0,9.059906005859375e-05
6,0,5.91278076171875e-05
6,0,8.7738037109375e-05
6,0,0.00010013580322265625
6,0,9.179115295410156e-05
6,1,0.0008373260498046875
6,0,9.822845458984375e-05
6,0,5.030632019042969e-05
6,1,0.0005905628204345703
6,0,8.225440979003906e-05
6,0,6.413459777832031e-05
6,0,0.00010347366333007812
6,0,9.655952453613281e-05
6,0,9.179115295410156e-05
6,1,0.00023245811462402344
6,0,0.00016641616821289062
6,1,0.00031113624572753906
6,0,5.030632019042969e-05
6,0,4.1484832763671875e-05
6,0,9.512901306152344e-05
6,1,0.0001704692840576172
6,0,0.00011897087097167969
6,1,0.00033092498779296875
6,0,9.036064147949219e-05
6,0,5.269050598144531e-05
6,0,6.508827209472656e-05
6,0,9.441375732421875e-05
6,1,0.00030159950256347656
6,1,0.0002951622009277344
6,0,9.393692016601562e-05
6,1,0.0005884170532226562
6,0,8.821487426757812e-05
6,0,9.942054748535156e-05
6,0,7.605552673339844e-05
6,1,0.0005924701690673828
6,0,0.00012040138244628906
6,0,0.00011682510375976562
6,1,0.00030922889709472656
6,0,9.512901306152344e-05
6,1,0.00026607513427734375
6,0,6.723403930664062e-05
6,0,0.00010919570922851562
6,1,0.00017070770263671875
6,0,8.296966552734375e-05
6,0,3.6716461181640625e-05
6,0,0.00011754035949707031
6,1,0.0002830028533935547
6,0,9.441375732421875e-05
6,1,0.000308990478515625
6,0,0.00012350082397460938
6,0,8.368492126464844e-05
6,1,0.0005366802215576172
6,1,0.00037026405334472656
6,0,6.771087646484375e-05
6,1,0.000392913818359375
6,1,0.00018024444580078125
6,1,0.0004146099090576172
6,0,7.05718994140625e-05
6,0,0.00012087821960449219
6,1,0.00043487548828125
6,1,0.00015091896057128906
6,0,0.00011348724365234375
6,0,6.67572021484375e-05
6,0,6.246566772460938e-05
6,1,0.00017213821411132812
6,0,0.00012636184692382812
6,0,0.00010466575622558594
6,1,0.0003008842468261719
6,0,6.794929504394531e-05
6,1,0.0003249645233154297
6,1,0.0005528926849365234
6,0,0.0001404285430908203
6,0,6.747245788574219e-05
6,0,8.797645568847656e-05
6,0,0.0001533031463623047
6,1,0.0003147125244140625
6,0,6.747245788574219e-05
6,0,6.771087646484375e-05
6,1,0.00034308433532714844
6,1,0.0004477500915527344
6,0,9.489059448242188e-05
6,1,0.00036263465881347656
6,1,0.0004177093505859375
6,1,0.0003509521484375
6,0,9.441375732421875e-05
6,0,6.580352783203125e-05
6,0,0.00010323524475097656
6,0,7.152557373046875e-05
6,0,9.441375732421875e-05
6,1,0.00026226043701171875
6,0,8.177757263183594e-05
6,0,0.00011968612670898438
6,0,0.0001747608184814453
6,0,0.00010228157043457031
6,0,0.00011658668518066406
6,0,0.0001354217529296875
6,0,4.5299530029296875e-05
6,1,0.0004150867462158203
6,1,0.0004773139953613281
6,0,5.364418029785156e-05
6,0,9.34600830078125e-05
6,1,0.00030303001403808594
6,0,2.7418136596679688e-05
6,1,0.0002529621124267578
6,0,6.914138793945312e-05
6,0,0.00016617774963378906
6,1,0.00040841102600097656
6,0,8.153915405273438e-05
6,1,0.00020122528076171875
6,0,7.987022399902344e-05
6,0,0.000110626220703125
6,1,0.0003490447998046875
6,1,0.001194000244140625
6,1,0.0007944107055664062
6,1,0.0005815029144287109
6,1,0.00035071372985839844
6,1,0.0006921291351318359
6,1,0.0005338191986083984
6,0,9.751319885253906e-05
6,1,0.00037479400634765625
6,1,0.0002448558807373047
6,1,0.0003170967102050781
6,1,0.00042057037353515625
6,1,0.00017976760864257812
6,0,3.218650817871094e-05
6,0,4.410743713378906e-05
6,0,9.679794311523438e-05
6,0,8.988380432128906e-05
6,1,0.0003154277801513672
6,0,8.058547973632812e-05
6,0,0.0001323223114013672
6,0,8.749961853027344e-05
6,0,6.246566772460938e-05
6,0,9.036064147949219e-05
6,1,0.0003075599670410156
6,0,9.799003601074219e-05
6,1,0.0004856586456298828
6,0,8.916854858398438e-05
6,0,4.935264587402344e-05
6,1,0.0001919269561767578
6,1,0.0005548000335693359
6,1,0.0003132820129394531
6,1,0.00018262863159179688
6,1,0.0007781982421875
6,0,9.846687316894531e-05
6,0,0.00010776519775390625
6,0,6.198883056640625e-05
6,0,0.00011873245239257812
6,1,0.00028586387634277344
6,0,7.128715515136719e-05
6,0,6.604194641113281e-05
6,1,0.0002689361572265625
6,0,8.559226989746094e-05
6,1,0.0005755424499511719
6,1,0.00034737586975097656
6,1,0.0005409717559814453
6,1,0.0002968311309814453
6,1,0.0005826950073242188
6,1,0.0005021095275878906
6,0,0.00010657310485839844
6,0,7.891654968261719e-05
6,1,0.000690460205078125
6,1,0.0001964569091796875
6,1,0.00022983551025390625
6,1,0.00023365020751953125
6,1,0.00024700164794921875
6,1,0.0003941059112548828
6,1,0.0006389617919921875
6,1,0.00032591819763183594
6,1,0.00045180320739746094
6,1,0.0005702972412109375
6,0,7.224082946777344e-05
6,1,0.00019931793212890625
6,0,0.00011992454528808594
6,1,0.00026917457580566406
6,0,0.00011277198791503906
6,0,7.390975952148438e-05
6,1,0.0004096031188964844
6,1,0.0002918243408203125
6,0,0.00012564659118652344
6,0,9.441375732421875e-05
6,0,8.869171142578125e-05
6,0,0.00011301040649414062
6,1,0.00019598007202148438
6,1,0.0003609657287597656
6,0,0.00010514259338378906
6,1,0.0006022453308105469
6,0,0.00010585784912109375
6,0,0.0001354217529296875
6,0,7.867813110351562e-05
6,0,5.984306335449219e-05
6,0,0.00011539459228515625
6,0,7.62939453125e-05
6,0,9.34600830078125e-05
6,1,0.00012564659118652344
6,0,0.00012254714965820312
6,0,0.00012350082397460938
6,1,0.00010848045349121094
6,0,0.00015807151794433594
6,0,0.00010776519775390625
6,1,0.00046896934509277344
6,0,0.00011086463928222656
6,1,0.00026607513427734375
6,0,0.00010633468627929688
6,1,0.000385284423828125
6,1,0.0004673004150390625
6,1,0.00028061866760253906
6,0,0.0001461505889892578
6,1,0.00023937225341796875
6,0,0.00015020370483398438
6,1,0.0003495216369628906
6,0,0.00010228157043457031
6,1,0.00012993812561035156
6,0,0.0002224445343017578
6,1,0.0003750324249267578
6,1,0.0004138946533203125
6,1,0.0002970695495605469
6,0,0.000125885009765625
6,1,0.0002827644348144531
6,0,8.463859558105469e-05
6,0,0.00019431114196777344
6,0,0.00010013580322265625
6,0,0.00015544891357421875
6,1,0.0002567768096923828
6,1,0.0003337860107421875
6,0,6.4849853515625e-05
6,1,0.0002512931823730469
6,0,0.00011229515075683594
6,1,0.00030422210693359375
6,0,0.00015163421630859375
6,1,0.00023984909057617188
6,0,0.0001220703125
6,1,0.0005071163177490234
6,0,0.00015878677368164062
6,1,0.00045180320739746094
6,0,0.0008323192596435547
6,1,0.0003147125244140625
6,0,0.0001480579376220703
6,1,0.00042629241943359375
6,0,6.890296936035156e-05
6,0,7.104873657226562e-05
6,0,9.775161743164062e-05
6,1,0.0002925395965576172
6,1,0.0005114078521728516
6,0,9.989738464355469e-05
6,1,0.0003612041473388672
6,0,6.747245788574219e-05
6,0,6.246566772460938e-05
6,1,0.00021266937255859375
6,1,0.0006134510040283203
6,1,0.0004723072052001953
6,0,0.0001723766326904297
6,0,0.00010848045349121094
6,1,0.00033664703369140625
6,1,0.0003638267517089844
6,0,5.2928924560546875e-05
6,0,6.771087646484375e-05
6,0,0.0001876354217529297
6,0,0.00014448165893554688
6,0,7.581710815429688e-05
6,1,0.0001652240753173828
6,0,0.00011110305786132812
6,0,0.0001671314239501953
6,1,0.0006875991821289062
6,0,0.00012040138244628906
6,0,9.632110595703125e-05
6,0,0.00013637542724609375
6,1,0.00031256675720214844
6,0,0.00012183189392089844
6,1,0.00020694732666015625
6,0,4.1961669921875e-05
6,1,0.0002372264862060547
6,1,0.0008718967437744141
6,1,0.0005691051483154297
6,1,0.00035572052001953125
6,0,8.869171142578125e-05
6,0,8.034706115722656e-05
6,0,8.988380432128906e-05
6,1,0.00032520294189453125
6,0,7.748603820800781e-05
8,1,0.0012950897216796875
8,0,0.00011801719665527344
8,0,5.817413330078125e-05
8,1,0.0014536380767822266
8,0,0.00025177001953125
8,0,0.00016450881958007812
8,0,0.00015211105346679688
8,0,0.00015687942504882812
8,0,0.00025653839111328125
8,1,0.0014002323150634766
8,1,0.0010690689086914062
8,0,0.00016069412231445312
8,0,0.00012373924255371094
8,1,0.0012476444244384766
8,0,0.00012612342834472656
8,1,0.02245306968688965
8,0,0.00012564659118652344
8,0,5.841255187988281e-05
8,0,0.00014591217041015625
8,0,0.00020122528076171875
8,1,0.0012326240539550781
8,0,0.0001766681671142578
8,0,0.00010824203491210938
8,1,0.0013127326965332031
8,1,0.0008950233459472656
8,0,0.00018835067749023438
8,0,0.00020265579223632812
8,1,0.0010745525360107422
8,0,0.000301361083984375
8,0,0.00011777877807617188
8,0,0.00019741058349609375
8,0,0.00013566017150878906
8,0,0.0002117156982421875
8,1,0.014039993286132812
8,0,0.00022792816162109375
8,0,0.00020313262939453125
8,0,0.00026535987854003906
8,1,0.0014553070068359375
8,0,0.00014901161193847656
8,0,0.00011014938354492188
8,0,0.00018978118896484375
8,0,0.00015354156494140625
8,1,0.001093149185180664
8,1,0.0017271041870117188
8,1,0.0012226104736328125
8,1,0.002318859100341797
8,0,0.00016045570373535156
8,0,0.0002288818359375
8,0,0.00010728836059570312
8,0,0.00016069412231445312
8,0,8.463859558105469e-05
8,0,0.00014853477478027344
8,1,0.002489328384399414
8,0,0.00016617774963378906
8,0,0.00017189979553222656
8,1,0.0009961128234863281
8,1,0.0003063678741455078
8,0,0.00012803077697753906
8,1,0.0012559890747070312
8,1,0.0008075237274169922
8,0,0.000179290771484375
8,0,0.0001442432403564453
8,1,0.0016300678253173828
8,0,0.0001735687255859375
8,0,0.0001347064971923828
8,1,0.0015416145324707031
8,0,0.00016260147094726562
8,0,0.00020170211791992188
8,1,0.0014028549194335938
8,0,0.0001933574676513672
8,0,0.00031495094299316406
8,0,0.00018095970153808594
8,0,4.935264587402344e-05
8,0,0.00022530555725097656
8,1,0.002039670944213867
8,0,0.00020074844360351562
8,1,0.002007722854614258
8,0,0.00019288063049316406
8,0,0.00011539459228515625
8,1,0.0017130374908447266
8,0,0.00028204917907714844
8,0,0.00012373924255371094
8,0,0.0002300739288330078
8,0,0.00012230873107910156
8,1,0.0011076927185058594
8,1,0.004972219467163086
8,0,0.0001888275146484375
8,0,0.00023484230041503906
8,1,0.0022165775299072266
8,0,0.00010204315185546875
8,0,0.00016808509826660156
8,1,0.0008375644683837891
8,1,0.0012080669403076172
8,1,0.004920244216918945
8,1,0.0016303062438964844
8,0,7.843971252441406e-05
8,1,0.002240896224975586
8,1,0.004679441452026367
8,0,4.9591064453125e-05
8,0,0.00022792816162109375
8,0,0.0002460479736328125
8,1,0.0012524127960205078
8,0,0.0002486705780029297
8,0,0.00032138824462890625
8,0,0.00019693374633789062
8,0,0.0002913475036621094
8,0,0.0003268718719482422
8,1,0.002603292465209961
8,0,0.00023102760314941406
8,0,0.0003037452697753906
8,0,0.00027942657470703125
8,0,0.0002009868621826172
8,0,0.00016307830810546875
8,0,0.00012969970703125
8,1,0.0007336139678955078
8,0,0.0001926422119140625
8,0,5.53131103515625e-05
8,0,0.0001773834228515625
8,0,0.00010609626770019531
8,0,0.0001480579376220703
8,1,0.0003514289855957031
8,0,0.00035381317138671875
8,0,0.00016832351684570312
8,0,0.0001697540283203125
8,0,0.00013566017150878906
8,0,0.0001800060272216797
8,0,0.00016069412231445312
8,0,0.00023794174194335938
8,1,0.0013401508331298828
8,0,0.00016498565673828125
8,1,0.0007963180541992188
8,1,0.0014066696166992188
8,0,0.0001518726348876953
8,0,0.00020623207092285156
8,0,9.298324584960938e-05
8,0,0.00015091896057128906
8,0,0.0001323223114013672
8,0,0.00010919570922851562
8,1,0.015475749969482422
8,0,0.0001761913299560547
8,0,0.00019049644470214844
8,1,0.0013401508331298828
8,0,0.00017213821411132812
8,0,0.00016188621520996094
8,0,0.00019097328186035156
8,0,0.0002818107604980469
8,1,0.0025472640991210938
8,1,0.0012364387512207031
8,1,0.0019145011901855469
8,1,0.0013926029205322266
8,0,0.00023245811462402344
8,0,0.00023627281188964844
8,1,0.0008008480072021484
8,0,0.00021696090698242188
8,1,0.0033082962036132812
8,1,0.0017070770263671875
8,0,0.00035262107849121094
8,1,0.0012500286102294922
8,0,0.00017976760864257812
8,0,0.00021123886108398438
8,1,0.0005011558532714844
8,0,0.00013875961303710938
8,0,0.0003266334533691406
8,0,0.00036597251892089844
8,0,0.0002841949462890625
8,1,0.001249551773071289
8,1,0.001531362533569336
8,0,0.00031495094299316406
8,0,0.00020575523376464844
8,0,0.0001456737518310547
8,1,0.001234292984008789
8,0,0.00016260147094726562
8,0,0.00019288063049316406
8,1,0.0012850761413574219
8,1,0.0015857219696044922
8,0,0.00023412704467773438
8,0,7.033348083496094e-05
8,0,0.00016069412231445312
8,1,0.0015063285827636719
8,0,0.00016999244689941406
8,0,0.00024056434631347656
8,1,0.0014019012451171875
8,1,0.001607656478881836
8,1,0.0007905960083007812
8,1,0.0018088817596435547
8,0,6.0558319091796875e-05
8,0,0.00026106834411621094
8,0,0.0001857280731201172
8,0,0.00031113624572753906
8,0,0.0001430511474609375
8,0,0.00018644332885742188
8,0,0.00015616416931152344
8,1,0.0013163089752197266
8,0,0.00015282630920410156
8,1,0.0036804676055908203
8,0,0.00022125244140625
8,1,0.0020720958709716797
8,0,0.00020384788513183594
8,0,8.153915405273438e-05
8,0,0.00010013580322265625
8,0,0.0001537799835205078
8,0,0.00023031234741210938
8,1,0.00110626220703125
8,1,0.0006394386291503906
8,0,0.0001583099365234375
8,0,0.0001761913299560547
8,1,0.0012156963348388672
8,0,6.341934204101562e-05
8,1,0.0031604766845703125
8,0,0.0002467632293701172
8,1,0.0011098384857177734
8,1,0.006516695022583008
8,0,9.512901306152344e-05
8,0,0.00014352798461914062
8,0,0.00017833709716796875
8,0,0.0002713203430175781
8,0,0.00010156631469726562
8,1,0.0014774799346923828
8,0,8.225440979003906e-05
8,1,0.0009806156158447266
8,1,0.0005314350128173828
8,0,0.00016069412231445312
8,1,0.0014030933380126953
8,0,0.00012135505676269531
8,0,0.00015401840209960938
8,1,0.0019788742065429688
8,0,0.0003371238708496094
8,0,8.893013000488281e-05
8,1,0.0009417533874511719
8,0,0.0001659393310546875
8,0,0.00018930435180664062
8,0,0.0003159046173095703
8,1,0.0016977787017822266
8,1,0.0017092227935791016
8,1,0.001004934310913086
8,1,0.0013506412506103516
8,0,7.653236389160156e-05
8,0,0.00010013580322265625
8,0,0.00012612342834472656
8,1,0.0010688304901123047
8,0,0.0003771781921386719
8,0,0.00015282630920410156
8,0,0.0001609325408935547
8,1,0.0007572174072265625
8,0,9.703636169433594e-05
8,0,0.0001347064971923828
8,0,0.00012445449829101562
8,0,0.00015306472778320312
8,1,0.004050493240356445
8,0,0.0001556873321533203
8,0,0.00012683868408203125
8,0,0.0001590251922607422
8,0,0.000255584716796875
8,0,0.0002052783966064453
8,0,0.0001704692840576172
8,1,0.001802682876586914
8,0,0.00010919570922851562
8,1,0.0013282299041748047
8,0,0.00014257431030273438
8,0,0.0002799034118652344
8,0,0.00014710426330566406
8,0,0.00015163421630859375
8,1,0.001005411148071289
8,1,0.003072977066040039
8,0,0.0001876354217529297
8,0,0.0001595020294189453
8,0,0.00019931793212890625
8,0,0.0001513957977294922
8,1,0.0009188652038574219
8,0,0.00019168853759765625
8,0,0.00019121170043945312
8,0,0.0001533031463623047
8,0,0.00021982192993164062
8,0,0.00018978118896484375
8,0,7.963180541992188e-05
8,0,0.0001049041748046875
8,1,0.0012564659118652344
8,0,0.00014281272888183594
8,0,6.389617919921875e-05
8,1,0.001438140869140625
8,0,0.00017452239990234375
8,0,0.00012493133544921875
8,0,0.0001399517059326172
8,0,0.00025582313537597656
8,0,0.00023055076599121094
8,0,0.00016188621520996094
8,0,0.0001499652862548828
8,0,0.00020623207092285156
8,0,0.00016260147094726562
8,0,0.000148773193359375
8,0,0.00014328956604003906
8,0,0.00033473968505859375
8,0,0.0001914501190185547
8,0,0.00023508071899414062
8,0,0.00016498565673828125
8,1,0.0010387897491455078
8,0,0.00014734268188476562
8,1,0.0014376640319824219
8,0,0.00023484230041503906
8,1,0.0017306804656982422
8,0,0.00021910667419433594
8,1,0.0014233589172363281
8,1,0.0032672882080078125
8,0,0.00020122528076171875
8,0,0.0002605915069580078
8,0,0.0003161430358886719
8,0,8.654594421386719e-05
8,0,9.417533874511719e-05
8,0,0.00015163421630859375
8,0,0.00023055076599121094
8,1,0.0012516975402832031
8,0,0.0001571178436279297
8,0,6.985664367675781e-05
8,1,0.001116037368774414
8,1,0.002074718475341797
8,1,0.00148773193359375
8,1,0.001538991928100586
8,1,0.0012764930725097656
8,0,0.0001087188720703125
8,0,0.00014448165893554688
8,1,0.0010848045349121094
8,0,5.054473876953125e-05
8,0,0.0001888275146484375
8,0,9.703636169433594e-05
8,0,0.00013518333435058594
8,1,0.0008313655853271484
8,0,0.00014328956604003906
8,0,9.202957153320312e-05
8,1,0.003877878189086914
8,0,0.00023627281188964844
8,1,0.0021088123321533203
8,0,0.00018930435180664062
8,0,0.00013828277587890625
8,1,0.0010998249053955078
8,1,0.0030279159545898438
8,0,0.00018525123596191406
8,1,0.0008823871612548828
8,0,0.00011587142944335938
8,1,0.00165557861328125
8,0,0.0001518726348876953
8,0,0.0003211498260498047
8,0,0.00015306472778320312
8,0,0.0001533031463623047
8,0,0.00021958351135253906
8,1,0.001220703125
8,0,8.654594421386719e-05
8,0,7.939338684082031e-05
8,0,0.00023174285888671875
8,0,0.00015020370483398438
8,1,0.0005660057067871094
8,0,0.00022172927856445312
8,0,9.179115295410156e-05
8,0,0.00011587142944335938
8,0,0.0001518726348876953
8,1,0.001529693603515625
8,0,0.00014519691467285156
8,1,0.0019352436065673828
8,1,0.0021750926971435547
8,0,4.38690185546875e-05
8,0,0.000194549560546875
8,0,0.00015282630920410156
8,0,0.00010848045349121094
8,0,0.0002205371856689453
8,0,8.535385131835938e-05
8,0,0.0002498626708984375
8,1,0.006100177764892578
8,0,8.58306884765625e-05
8,1,0.0035338401794433594
8,0,0.00012612342834472656
8,1,0.001062154769897461
8,0,0.00018596649169921875
8,1,0.0025649070739746094
8,0,0.0002167224884033203
8,0,0.00011301040649414062
8,0,0.000148773193359375
8,0,0.000152587890625
8,0,0.00011754035949707031
8,0,0.00014638900756835938
8,1,0.012053966522216797
8,0,0.000186920166015625
8,0,0.0004000663757324219
8,1,0.001615762710571289
8,0,0.0001900196075439453
8,0,0.00018739700317382812
8,0,0.0001971721649169922
8,1,0.0012664794921875
8,1,0.0014111995697021484
8,0,0.0002980232238769531
8,1,0.0014388561248779297
8,0,9.584426879882812e-05
8,0,5.7697296142578125e-05
8,1,0.0008668899536132812
8,0,0.00010919570922851562
8,1,0.0015530586242675781
8,1,0.0010008811950683594
8,0,0.00013303756713867188
8,0,0.0001983642578125
8,0,0.0002498626708984375
8,1,0.0027780532836914062
8,1,0.0023636817932128906
8,0,0.00011897087097167969
8,0,0.0003571510314941406
8,0,0.0002627372741699219
8,1,0.001413583755493164
8,1,0.003345966339111328
8,0,0.00026297569274902344
8,1,0.0013325214385986328
8,0,0.0001575946807861328
8,0,0.00011372566223144531
8,0,0.00019669532775878906
8,0,0.000209808349609375
8,1,0.000993490219116211
8,1,0.0017757415771484375
8,0,0.00022125244140625
8,0,0.00012803077697753906
8,1,0.0010058879852294922
8,0,5.745887756347656e-05
8,0,0.00015592575073242188
